,Dataset_ID,SubjectNumber,Subject,Run,Trial,RT,Total_Fixation_Duration,SupportDifference,supportDiffReAdj,Issue_left,Issue_right,LeftChoice,LeftChoice_num,ProtestView,Support_left,Support_right,supportChosenReAdj,supportUnchosenReAdj,LeftSupportReAdj,RightSupportReAdj,Moral_left,Moral_right,maxMoral,consistent,Age,age_z,Gender,gender,Edu,edu,Income,income,Relig,PartyRegistration,PartyRegistration_4_TEXT,PartyAlignment,partyAlignment,PoliticalSocial,PoliticalEcon,PoliticalEngagement,politicalEngagement,JS1,JS2,JS3,JS4,JS5,JS6,JS7,JS8,JS_sum,DUREL1_ORA,DUREL2_NORA,DUREL3_IR1,DUREL4_IR2,DUREL5_IR3,DUREL_sum,Familiar1,Familiar2,maxMoral_Familiar,DirmaxMoral
1327,PMM028-3-4,28,PMM028,3,4,3266,2426,2,2,War on Drugs,Remove police from schools,1,1,1,4,2,2,1,1,-1,2,3,3,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,4,4,4,1
1328,PMM028-3-5,28,PMM028,3,5,2667,1812,3,3,Increased Gun regulations,Cuts to National Parks budget,1,1,1,4,1,2,-3,1,-2,4,3.5,4,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,4,1,4,0.5
1329,PMM028-3-6,28,PMM028,3,6,3448,2340,1,1,Black Lives Matter,Affirmative action,1,1,-1,3,4,2,-2,0,1,1.5,4,4,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,2,3,3,4
1330,PMM028-3-7,28,PMM028,3,7,2112,1384,4,4,Mandatory drug tests for welfare recipients,Ban on research with animals,1,1,1,6,2,-1,-2,3,-1,5,3.5,5,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,4,3,4,1.5
1331,PMM028-3-8,28,PMM028,3,8,3330,2426,1,-1,Hardening schools/Arming teachers,Detention of migrant children,1,1,1,3,4,-2,2,0,1,1,2,2,0,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,1,1,1,2
1332,PMM028-3-9,28,PMM028,3,9,3547,2832,1,1,Allow alt-right speakers on campus,Abortion rights,1,1,-1,5,6,1,-3,2,3,4,5,5,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,2,4,4,9
1333,PMM028-4-1,28,PMM028,4,1,3119,2198,2,-2,Climate change legislation,Raise the minimum wage,0,0,-1,4,6,-1,-3,1,3,3,4,4,0,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,2,4,4,7
1334,PMM028-4-10,28,PMM028,4,10,2604,1830,5,5,Abortion rights,Cuts to National Parks budget,0,0,-1,6,1,2,-1,3,-2,5,3.5,5,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,4,1,4,1.5
1335,PMM028-4-11,28,PMM028,4,11,2762,2200,3,3,"Boycott, Divest, and Sanction Israel",Detention of migrant children,1,1,-1,1,4,3,2,-2,1,3,2,3,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,4,1,4,1
1336,PMM028-4-12,28,PMM028,4,12,2139,1430,1,1,Increased Gun regulations,Lift COVID lockdowns,0,0,1,4,5,-1,1,1,2,4,3.5,4,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,4,4,4,7.5
1337,PMM028-4-13,28,PMM028,4,13,3225,2200,4,4,Expel students with white nationlist views,Build southern border wall,1,1,1,5,1,0,-3,2,-2,5,5,5,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,4,4,4,0
1338,PMM028-4-15,28,PMM028,4,15,2262,1696,1,-1,On campus concealed carry,Gun-free campus police,1,1,1,2,3,2,0,-1,0,2,1,2,0,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,3,1,3,2
1339,PMM028-4-16,28,PMM028,4,16,2450,1838,2,2,"Boycott, Divest, and Sanction Israel",Hardening schools/Arming teachers,0,0,1,1,3,1,-2,-2,0,3,1,3,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,4,1,4,3
1340,PMM028-4-17,28,PMM028,4,17,2798,1788,2,2,On campus concealed carry,War on Drugs,1,1,-1,2,4,2,1,-1,1,2,2,2,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,3,4,4,0
1341,PMM028-4-18,28,PMM028,4,18,3401,2552,2,-2,Climate change legislation,Legalization of marijuana,0,0,-1,4,6,0,1,1,3,3,5,5,0,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,2,4,4,8
1342,PMM028-4-19,28,PMM028,4,19,2843,2030,2,-2,Affirmative action,On campus concealed carry,0,0,1,4,2,-1,2,1,-1,4,2,4,0,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,3,3,3,2
1343,PMM028-4-2,28,PMM028,4,2,2626,2108,1,1,Cuts to National Parks budget,On campus concealed carry,1,1,-1,1,2,3,1,-2,-1,3.5,2,3.5,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,1,3,1,5.5
1344,PMM028-4-20,28,PMM028,4,20,2856,1760,4,4,Allow alt-right speakers on campus,Abolishing fraternities,0,0,-1,5,1,-3,-1,2,-2,4,3.5,4,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,2,1,2,0.5
1345,PMM028-4-21,28,PMM028,4,21,2814,2150,1,1,Remove police from schools,"Boycott, Divest, and Sanction Israel",1,1,1,2,1,2,1,-1,-2,3,3,3,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,4,4,4,6
1346,PMM028-4-22,28,PMM028,4,22,2980,2270,2,2,U.S. drone strikes in Afghanistan,Detention of migrant children,0,0,-1,6,4,0,-1,3,1,5,2,5,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,4,1,4,7
1347,PMM028-4-23,28,PMM028,4,23,3489,2284,2,2,Cuts to National Parks budget,Gun-free campus police,0,0,1,1,3,3,-1,-2,0,3.5,1,3.5,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,1,1,1,3.5
1348,PMM028-4-24,28,PMM028,4,24,2558,2048,6,6,Remove public Confederate memorials,Mandatory drug tests for welfare recipients,0,0,1,0,6,0,1,-3,3,5,5,5,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,4,4,4,0
1349,PMM028-4-3,28,PMM028,4,3,3634,2850,1,-1,Stop police brutality,Mandatory drug tests for welfare recipients,0,0,-1,5,6,3,-2,2,3,5,5,5,0,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,4,4,4,10
1350,PMM028-4-4,28,PMM028,4,4,3608,2808,3,-3,Black Lives Matter,Religious exemptions for discrimination laws,1,1,-1,3,0,2,-2,0,-3,1.5,5,5,0,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,2,3,3,5
1351,PMM028-4-5,28,PMM028,4,5,3601,2246,1,1,War on Drugs,Allow alt-right speakers on campus,0,0,1,4,5,2,-1,1,2,2,4,4,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,4,2,2,6
1352,PMM028-4-6,28,PMM028,4,6,3998,2940,2,2,Ban on research with animals,Tuition increases,0,0,-1,2,0,3,-1,-1,-3,3.5,5,5,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,3,4,4,8.5
1353,PMM028-4-7,28,PMM028,4,7,3376,2434,1,1,On campus concealed carry,"Boycott, Divest, and Sanction Israel",0,0,-1,2,1,0,2,-1,-2,2,3,3,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,3,4,4,5
1354,PMM028-4-8,28,PMM028,4,8,2867,2186,2,2,Climate change legislation,Ban on research with animals,1,1,1,4,2,3,1,1,-1,3,3.5,3.5,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,2,3,3,0.5
1355,PMM028-4-9,28,PMM028,4,9,2915,2150,4,4,Physician-assisted suicide,Abolishing fraternities,1,1,1,5,1,-2,3,2,-2,5,3.5,5,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,4,1,4,1.5
1356,PMM028-5-1,28,PMM028,5,1,3671,2804,3,3,Bathrooms restricted based on biological sex,"Boycott, Divest, and Sanction Israel",0,0,-1,4,1,-2,-3,1,-2,4,3,4,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,3,4,3,1
1357,PMM028-5-10,28,PMM028,5,10,3197,2552,2,-2,Detention of migrant children,Ban on research with animals,0,0,1,4,2,2,-3,1,-1,2,3.5,3.5,0,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,1,3,3,1.5
1358,PMM028-5-11,28,PMM028,5,11,3006,2068,3,3,U.S. drone strikes in Afghanistan,Black Lives Matter,0,0,-1,6,3,2,-1,3,0,5,1.5,5,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,4,2,4,5
1359,PMM028-5-13,28,PMM028,5,13,1519,1084,2,2,Lift COVID lockdowns,Black Lives Matter,1,1,1,5,3,2,1,2,0,3.5,1.5,3.5,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,4,2,4,3.5
1360,PMM028-5-14,28,PMM028,5,14,2167,1362,5,5,Religious exemptions for discrimination laws,Allow alt-right speakers on campus,1,1,-1,0,5,0,-2,-3,2,5,4,5,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,3,2,3,1
1361,PMM028-5-15,28,PMM028,5,15,1620,1222,1,1,Mandatory vaccinations,War on Drugs,1,1,1,5,4,-1,0,2,1,3.5,2,3.5,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,2,4,2,5.5
1362,PMM028-5-16,28,PMM028,5,16,2114,1206,1,-1,Black Lives Matter,Detention of migrant children,1,1,1,3,4,0,-2,0,1,1.5,2,2,0,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,2,1,1,2
1363,PMM028-5-17,28,PMM028,5,17,2375,1494,3,-3,Physician-assisted suicide,On campus concealed carry,0,0,1,5,2,1,-1,2,-1,5,2,5,0,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,4,3,4,3
1364,PMM028-5-18,28,PMM028,5,18,3847,3012,2,2,On campus concealed carry,Climate change legislation,1,1,-1,2,4,2,-2,-1,1,2,3,3,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,3,2,2,1
1365,PMM028-5-19,28,PMM028,5,19,2423,1582,3,3,Defund the police,Climate change legislation,0,0,1,1,4,3,-3,-2,1,5,3,5,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,3,2,3,2
1366,PMM028-5-2,28,PMM028,5,2,1282,908,4,4,Abortion rights,Defund Planned Parenthood,1,1,1,6,2,0,-2,3,-1,5,3,5,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,4,1,4,2
1367,PMM028-5-20,28,PMM028,5,20,3899,2838,3,3,Raise the minimum wage,Gun-free campus police,0,0,-1,6,3,1,-2,3,0,4,1,4,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,4,1,4,4
1368,PMM028-5-21,28,PMM028,5,21,3429,2382,4,-4,Climate change legislation,Tuition increases,1,1,-1,4,0,3,-3,1,-3,3,5,5,0,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,2,4,4,2
1369,PMM028-5-22,28,PMM028,5,22,3078,1804,2,2,Black Lives Matter,"Boycott, Divest, and Sanction Israel",1,1,1,3,1,2,-1,0,-2,1.5,3,3,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,2,4,4,3
1370,PMM028-5-23,28,PMM028,5,23,3077,2160,1,-1,Expel students with white nationlist views,Climate change legislation,0,0,1,5,4,1,-2,2,1,5,3,5,0,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,4,2,4,8
1371,PMM028-5-24,28,PMM028,5,24,3938,2796,2,2,Mandatory training on sexual consent,Hardening schools/Arming teachers,1,1,-1,1,3,1,-1,-2,0,5,1,5,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,2,1,2,5
1372,PMM028-5-4,28,PMM028,5,4,2622,2068,2,-2,Allow alt-right speakers on campus,Hardening schools/Arming teachers,0,0,1,5,3,2,-2,2,0,4,1,4,0,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,2,1,2,4
1373,PMM028-5-5,28,PMM028,5,5,1327,900,2,2,Legalization of marijuana,Affirmative action,1,1,1,6,4,3,1,3,1,5,4,5,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,4,3,4,9
1374,PMM028-5-6,28,PMM028,5,6,2340,1458,5,-5,Dorms determined by gender identity,Stop police brutality,0,0,-1,0,5,2,1,-3,2,5,5,5,0,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,2,4,4,0
1375,PMM028-5-7,28,PMM028,5,7,2061,1504,3,3,Abolishing fraternities,War on Drugs,1,1,-1,1,4,1,-1,-2,1,3.5,2,3.5,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,1,4,1,1.5
1376,PMM028-5-8,28,PMM028,5,8,3414,1614,1,1,Ban on ethnic Halloween costumes,"Boycott, Divest, and Sanction Israel",1,1,-1,0,1,2,-2,-3,-2,5,3,5,1,48,5.141046589,Male,0,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"Less than $25,000",1,Unaffiliated,None,,Moderate Democrat,1,Liberal,Moderate,Always,4,4,5,4,4,3,1,4,3,28,2,1,1,1,1,6,4,4,4,8
1377,PMM035-1-1,35,PMM035,1,1,2563,1920,1,1,Recognize Jerusalem as capital of Israel,Gun-free campus police,0,0,1,2,3,1,-1,-1,0,2,4,4,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,3,3,3,2
1378,PMM035-1-10,35,PMM035,1,10,3169,2202,2,2,Tuition increases,Raise the minimum wage,1,1,-1,1,3,1,-2,-2,0,3.5,1,3.5,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,2,1,2,3.5
1379,PMM035-1-11,35,PMM035,1,11,2855,1836,1,1,On campus concealed carry,Lift COVID lockdowns,0,0,1,0,1,0,-3,-3,-2,4.5,4.5,4.5,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,3,4,4,9
1380,PMM035-1-12,35,PMM035,1,12,3007,1918,1,-1,Defund Planned Parenthood,Tuition increases,0,0,1,2,1,1,-2,-1,-2,4.5,3.5,4.5,0,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,2,2,2,8
1381,PMM035-1-13,35,PMM035,1,13,3032,1930,1,1,Tuition increases,Detention of migrant children,1,1,1,1,0,1,-3,-2,-3,3.5,4.5,4.5,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,2,4,4,8
1382,PMM035-1-14,35,PMM035,1,14,3407,2298,3,3,Remove police from schools,Lift COVID lockdowns,0,0,-1,4,1,0,-3,1,-2,3,4.5,4.5,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,2,4,4,1.5
1383,PMM035-1-15,35,PMM035,1,15,1673,1124,3,3,Abortion rights,Abolishing private prisons,1,1,1,6,3,3,0,3,0,5,3,5,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,4,1,4,5
1384,PMM035-1-16,35,PMM035,1,16,3778,2858,1,1,Allow alt-right speakers on campus,Legalization of marijuana,1,1,1,5,4,1,-1,2,1,4,4,4,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,3,3,3,8
1385,PMM035-1-17,35,PMM035,1,17,1444,796,1,1,Recognize Jerusalem as capital of Israel,Lift COVID lockdowns,0,0,-1,2,1,0,-1,-1,-2,2,4.5,4.5,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,3,4,4,6.5
1386,PMM035-1-18,35,PMM035,1,18,3391,2038,3,3,Defund Planned Parenthood,Dorms determined by gender identity,0,0,1,2,5,0,-1,-1,2,4.5,4,4.5,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,2,2,2,0.5
1387,PMM035-1-19,35,PMM035,1,19,1895,1228,3,3,Build southern border wall,Remove Christopher Columbus statues,1,1,-1,0,3,-1,-2,-3,0,5,3,5,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,4,1,4,5
