,Dataset_ID,SubjectNumber,Subject,Run,Trial,RT,Left_Title_Fixdur,Left_Title_nFix,Left_Protestors_FixDur,Left_Protestors_nFix,Right_Title_Fixdur,Right_Title_nFix,Right_Protestors_FixDur,Right_Protestors_nFix,Fixation_Rate,Right_Fixation,Right_nFixation,Unchosen_nFixations,Unchosen_Fixation,Chosen_Fixation,Chosen_nFixations,Left_nFixations,Left_Fixation,Total_Fixation_Duration,Total_nFixations,MoralDiffRmL,MoralDiffLmR,MoralDiff,Consistent_MoralDiff,SupportDifference,supportDiffReAdj,Issue_left,Issue_right,LeftChoice,LeftChoice_num,ProtestView,Support_left,Support_right,supportChosenReAdj,supportUnchosenReAdj,LeftSupportAdj,Moral_left,Moral_right,maxMoral,,unchosenMoral,chosenMoral,consistent,Age,age_z,Gender,gender,Edu,edu,Income,income,Relig,PartyRegistration,PartyRegistration_4_TEXT,PartyAlignment,partyAlignment,PoliticalSocial,PoliticalEcon,PoliticalEngagement,politicalEngagement,JS1,JS2,JS3,JS4,JS5,JS6,JS7,JS8,JS_sum,DUREL1_ORA,DUREL2_NORA,DUREL3_IR1,DUREL4_IR2,DUREL5_IR3,DUREL_sum,unchosenFamiliar,chosenFamiliar,Familiar1,Familiar2,maxMoral_Familiar
1451,PMM035-4-16,35,PMM035,4,16,2638,224,1,0,0,0,0,538,3,55.64821835,1068,6,6,1068,400,2,2,400,1468,8,-1,1,1,1,2,2,Affirmative action,Remove Christopher Columbus statues,1,1,-1,1,3,2,1,2,4,3,4,,3,4,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,1,3,3,1,3
1452,PMM035-4-17,35,PMM035,4,17,1741,0,0,0,0,0,0,300,1,60.08041356,552,2,2,300,552,2,2,300,1046,4,0.5,-0.5,0.5,-0.5,2,-2,Abolishing private prisons,Tuition increases,0,0,1,3,1,3,1,2,3,3.5,3.5,,3,3.5,0,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,1,2,1,2,2
1453,PMM035-4-18,35,PMM035,4,18,2777,0,0,348,3,0,0,552,3,52.93482175,824,4,4,824,646,5,5,646,1470,9,0,0,0,0,2,2,Gun-free campus police,Defund the police,1,1,1,3,1,2,-2,2,4,4,4,,4,4,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,2,3,3,2,2
1454,PMM035-4-19,35,PMM035,4,19,2873,148,1,534,2,0,0,514,3,67.17716672,840,5,6,956,840,5,6,956,1930,11,-0.5,0.5,-0.5,-0.5,3,3,Detention of migrant children,Ban on ethnic Halloween costumes,0,0,1,0,3,1,-3,-3,4.5,4,4.5,,4.5,4,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,4,2,4,2,4
1455,PMM035-4-2,35,PMM035,4,2,1502,0,0,0,0,0,0,144,1,74.03462051,144,1,1,144,968,5,5,968,1112,6,-2,2,2,-2,1,-1,Remove police from schools,Raise the minimum wage,1,1,-1,4,3,3,1,-1,3,1,3,,1,3,0,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,1,2,2,1,2
1456,PMM035-4-20,35,PMM035,4,20,3145,138,1,538,4,0,0,94,1,56.40699523,604,3,3,604,1346,9,9,1346,1774,12,0,0,0,0,2,2,Gun-free campus police,Physician-assisted suicide,1,1,-1,3,5,-2,0,2,4,4,4,,4,4,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,3,3,3,3,3
1457,PMM035-4-21,35,PMM035,4,21,2290,0,0,0,0,0,0,0,0,57.99126638,776,4,4,776,552,3,3,552,1328,7,1.5,-1.5,-1.5,-1.5,1,1,Bathrooms restricted based on biological sex,Mandatory training on sexual consent,1,1,-1,5,6,2,-3,1,3.5,5,5,,5,3.5,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,4,2,2,4,4
1458,PMM035-4-22,35,PMM035,4,22,1338,0,0,420,3,0,0,0,0,45.29147982,0,0,0,0,606,4,4,606,606,4,-0.5,0.5,0.5,0.5,6,6,Increased Gun regulations,On campus concealed carry,1,1,1,6,0,-1,0,6,5,4.5,5,,4.5,5,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,3,4,4,3,4
1459,PMM035-4-23,35,PMM035,4,23,1564,0,0,510,2,0,0,0,0,54.47570332,0,0,0,0,852,4,4,852,852,4,-0.5,0.5,0.5,0.5,3,3,Mandatory trigger warnings,Bathrooms restricted based on biological sex,1,1,-1,2,5,0,-3,3,4,3.5,4,,3.5,4,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,2,2,2,2,2
1460,PMM035-4-24,35,PMM035,4,24,2398,0,0,0,0,0,0,330,2,66.80567139,692,4,4,910,692,4,4,910,1602,8,0.5,-0.5,0.5,-0.5,1,-1,Ban on research with animals,Defund Planned Parenthood,0,0,-1,1,2,1,-2,1,4,4.5,4.5,,4,4.5,0,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,3,2,3,2,2
1461,PMM035-4-3,35,PMM035,4,3,3536,0,0,958,5,0,0,566,1,70.07918552,1000,3,8,1478,1000,3,8,1478,2478,11,-2,2,-2,-2,2,2,Mask mandates,Student worker unionization,0,0,-1,6,4,1,3,-2,5,3,5,,5,3,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,4,2,4,2,4
1462,PMM035-4-4,35,PMM035,4,4,3697,158,1,834,5,0,0,214,1,66.64863403,1208,5,7,1146,1208,5,7,1146,2464,12,1,-1,1,-1,2,-2,War on Drugs,Expel students with white nationlist views,0,0,1,4,2,3,-2,2,3,4,4,,3,4,0,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,2,3,2,3,3
1463,PMM035-4-5,35,PMM035,4,5,3230,0,0,430,2,0,0,282,2,52.26006192,626,3,5,1062,626,3,5,1062,1688,8,0.5,-0.5,0.5,0.5,2,2,Gun-free campus police,Lift COVID lockdowns,0,0,-1,3,1,0,-1,-2,4,4.5,4.5,,4,4.5,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,3,4,3,4,4
1464,PMM035-4-6,35,PMM035,4,6,1503,0,0,0,0,84,1,0,0,73.05389222,454,2,2,454,644,3,3,644,1098,5,0.5,-0.5,-0.5,-0.5,4,4,Black Lives Matter,On campus concealed carry,1,1,1,4,0,0,-2,4,4,4.5,4.5,,4.5,4,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,3,3,3,3,3
1465,PMM035-4-7,35,PMM035,4,7,2448,0,0,370,2,0,0,442,2,68.46405229,822,3,3,822,854,4,4,854,1676,7,-2.5,2.5,2.5,-2.5,2,-2,Bathrooms restricted based on biological sex,Raise the minimum wage,1,1,-1,5,3,0,-1,-2,3.5,1,3.5,,1,3.5,0,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,1,2,2,1,2
1466,PMM035-4-8,35,PMM035,4,8,2413,0,0,198,1,0,0,216,2,63.32366349,682,5,5,682,846,4,4,846,1528,9,1.5,-1.5,-1.5,-1.5,5,5,Bathrooms restricted based on biological sex,Build southern border wall,1,1,1,5,0,-2,0,5,3.5,5,5,,5,3.5,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,4,2,2,4,4
1467,PMM035-4-9,35,PMM035,4,9,1895,0,0,542,3,0,0,0,0,61.7414248,100,1,1,100,1070,6,6,1070,1170,7,1,-1,-1,1,1,-1,Remove police from schools,Ban on ethnic Halloween costumes,1,1,-1,4,3,3,2,-1,3,4,4,,4,3,0,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,2,2,2,2,2
1468,PMM035-5-1,35,PMM035,5,1,2490,0,0,0,0,0,0,0,0,71.00401606,568,3,6,1200,568,3,6,1200,1768,9,1,-1,1,1,5,5,Remove public Confederate memorials,Build southern border wall,0,0,-1,5,0,2,-3,-5,4,5,5,,4,5,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,3,4,3,4,4
1469,PMM035-5-10,35,PMM035,5,10,2802,0,0,846,2,0,0,260,2,61.9557459,488,3,5,1248,488,3,5,1248,1736,8,1,-1,1,1,5,5,Affirmative action,Mask mandates,0,0,1,1,6,3,-3,-5,4,5,5,,4,5,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,3,4,3,4,4
1470,PMM035-5-11,35,PMM035,5,11,1783,0,0,124,1,22,1,158,1,60.57206955,474,3,3,628,474,3,3,628,1080,6,-1.5,1.5,-1.5,-1.5,1,1,Defund Planned Parenthood,Abolishing private prisons,0,0,1,2,3,1,-2,-1,4.5,3,4.5,,4.5,3,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,2,1,2,1,2
1471,PMM035-5-12,35,PMM035,5,12,2036,0,0,0,0,0,0,198,2,44.10609037,364,3,2,534,364,3,2,534,898,5,-3,3,-3,-3,2,2,Dorms determined by gender identity,Raise the minimum wage,0,0,-1,5,3,3,0,-2,4,1,4,,4,1,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,2,1,2,1,2
1472,PMM035-5-13,35,PMM035,5,13,2465,0,0,0,0,0,0,152,1,52.49492901,596,3,3,596,698,4,4,698,1294,7,0,0,0,0,1,-1,Remove Christopher Columbus statues,Student worker unionization,1,1,1,3,4,3,-2,-1,3,3,3,,3,3,0,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,2,1,1,2,2
1473,PMM035-5-14,35,PMM035,5,14,2800,0,0,586,3,0,0,44,1,58.64285714,694,4,5,948,694,4,5,948,1642,9,-1,1,-1,-1,2,2,Defund the police,Abolishing private prisons,0,0,1,1,3,-1,0,-2,4,3,4,,4,3,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,2,1,2,1,2
1474,PMM035-5-15,35,PMM035,5,15,3864,0,0,1126,2,0,0,92,1,68.78881988,700,4,4,700,1958,6,6,1958,2658,10,-1,1,1,1,1,1,Cuts to National Parks budget,Remove Christopher Columbus statues,1,1,-1,2,3,-1,-3,1,4,3,4,,3,4,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,1,2,2,1,2
1475,PMM035-5-16,35,PMM035,5,16,1772,0,0,0,0,0,0,194,1,48.53273138,508,2,2,352,508,2,2,352,860,4,1,-1,1,1,1,1,Abolishing private prisons,Abolishing fraternities,0,0,1,3,4,1,-1,-1,3,4,4,,3,4,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,1,3,1,3,3
1476,PMM035-5-17,35,PMM035,5,17,3045,0,0,348,2,0,0,0,0,52.80788177,568,4,6,1040,568,4,6,1040,1608,10,-1,1,-1,-1,2,2,Physician-assisted suicide,Remove Christopher Columbus statues,0,0,-1,5,3,2,3,-2,4,3,4,,4,3,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,3,1,3,1,3
1477,PMM035-5-18,35,PMM035,5,18,3257,136,1,392,1,22,1,372,2,60.91495241,1036,6,4,924,1036,6,4,924,1984,10,1.5,-1.5,1.5,1.5,3,3,Abolishing private prisons,On campus concealed carry,0,0,-1,3,0,1,2,-3,3,4.5,4.5,,3,4.5,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,1,3,1,3,3
1478,PMM035-5-19,35,PMM035,5,19,2843,36,1,26,1,0,0,496,3,65.2831516,808,4,4,808,1048,6,6,1048,1856,10,2,-2,-2,-2,3,3,Remove Christopher Columbus statues,Mandatory vaccinations,1,1,-1,3,6,3,-2,3,3,5,5,,5,3,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,4,1,1,4,4
1479,PMM035-5-2,35,PMM035,5,2,3360,0,0,70,1,0,0,894,4,63.69047619,1422,6,4,718,1422,6,4,718,2140,10,-0.5,0.5,-0.5,0.5,5,-5,Detention of migrant children,Allow alt-right speakers on campus,0,0,-1,0,5,1,-2,5,4.5,4,4.5,,4.5,4,0,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,4,3,4,3,4
1480,PMM035-5-20,35,PMM035,5,20,3077,0,0,0,0,0,0,1118,5,63.11342216,1606,7,1,336,1606,7,1,336,1942,8,1,-1,1,-1,3,-3,War on Drugs,Ban on research with animals,0,0,1,4,1,-1,1,3,3,4,4,,3,4,0,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,2,3,2,3,3
1481,PMM035-5-21,35,PMM035,5,21,2571,0,0,896,4,0,0,0,0,61.92143135,0,0,0,0,1592,8,8,1592,1592,8,1,-1,-1,1,2,-2,Remove police from schools,U.S. drone strikes in Afghanistan,1,1,-1,4,2,2,0,-2,3,4,4,,4,3,0,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,2,2,2,2,2
1482,PMM035-5-22,35,PMM035,5,22,2678,0,0,0,0,0,0,162,3,48.54368932,774,5,5,774,526,2,2,526,1300,7,-1,1,1,1,1,1,Ban on ethnic Halloween costumes,Student worker unionization,1,1,-1,3,4,1,0,1,4,3,4,,3,4,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,2,2,2,2,2
1483,PMM035-5-23,35,PMM035,5,23,2050,0,0,0,0,0,0,0,0,46.63414634,754,4,2,202,754,4,2,202,956,6,1,-1,1,1,1,1,War on Drugs,Remove public Confederate memorials,0,0,1,4,5,2,0,-1,3,4,4,,3,4,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,2,3,2,3,3
1484,PMM035-5-24,35,PMM035,5,24,1742,0,0,0,0,0,0,100,1,50.74626866,458,3,2,426,458,3,2,426,884,5,-1.5,1.5,-1.5,-1.5,4,4,Detention of migrant children,Remove police from schools,0,0,1,0,4,-2,2,-4,4.5,3,4.5,,4.5,3,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,4,2,4,2,4
1485,PMM035-5-3,35,PMM035,5,3,2032,68,1,0,0,0,0,398,2,51.37795276,690,3,3,690,354,3,3,354,1044,6,3,-3,-3,-3,1,1,Raise the minimum wage,Stop police brutality,1,1,-1,3,4,1,-3,1,1,4,4,,4,1,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,2,1,1,2,2
1486,PMM035-5-4,35,PMM035,5,4,2492,0,0,0,0,26,1,396,2,64.20545746,902,5,5,902,612,3,3,612,1600,8,0.5,-0.5,-0.5,-0.5,1,1,Ban on ethnic Halloween costumes,Defund Planned Parenthood,1,1,1,3,2,0,-3,1,4,4.5,4.5,,4.5,4,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,2,2,2,2,2
1487,PMM035-5-5,35,PMM035,5,5,1419,0,0,0,0,0,0,0,0,54.68639887,110,1,1,110,666,3,3,666,776,4,1.5,-1.5,-1.5,-1.5,2,2,Remove Christopher Columbus statues,Lift COVID lockdowns,1,1,1,3,1,-2,0,2,3,4.5,4.5,,4.5,3,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,4,1,1,4,4
1488,PMM035-5-6,35,PMM035,5,6,1772,154,2,218,1,0,0,0,0,66.36568849,436,2,2,436,638,4,4,638,1176,6,-0.5,0.5,0.5,-0.5,4,-4,Abortion rights,Defund Planned Parenthood,1,1,-1,6,2,0,-2,-4,5,4.5,5,,4.5,5,0,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,2,4,4,2,4
1489,PMM035-5-7,35,PMM035,5,7,963,76,1,112,1,0,0,0,0,28.2450675,240,1,1,240,272,3,3,272,272,4,0,0,0,0,1,1,Black Lives Matter,Gun-free campus police,1,1,1,4,3,0,-3,1,4,4,4,,4,4,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,3,3,3,3,3
1490,PMM035-5-8,35,PMM035,5,8,922,0,0,0,0,0,0,108,1,41.64859002,108,1,1,108,276,1,1,276,384,2,-1,1,1,1,2,2,Climate change legislation,Legalization of marijuana,1,1,1,6,4,0,-2,2,5,4,5,,4,5,1,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,3,4,4,3,4
1491,PMM035-5-9,35,PMM035,5,9,1449,0,0,0,0,0,0,0,0,48.72325742,92,1,1,92,614,3,3,614,706,4,0.5,-0.5,-0.5,0.5,2,-2,Defund Planned Parenthood,Build southern border wall,1,1,-1,2,0,-2,-3,-2,4.5,5,5,,5,4.5,0,21,-0.248402596,Female,1,"Some college, but no degree",14,"$100,000-$149,999",5,Agnosticism,None,,Weak Democrat,2,Liberal,Moderate,Sometimes,2,2,2,4,4,4,3,4,4,27,1,1,3,1,1,7,4,2,2,4,4
1492,PMM037-1-1,37,PMM037,1,1,2930,340,1,364,3,636,3,0,0,68.66894198,1158,5,5,854,1158,5,5,854,2012,10,0,0,0,0,2,2,Mandatory trigger warnings,Mandatory drug tests for welfare recipients,0,0,1,2,4,0,-1,-2,3,3,3,,3,3,1,19,-0.647621054,Male ,0,High school diploma or GED,12,"$100,000-$149,999",5,Christianity,Democratic party,,Moderate Democrat,1,Liberal,Liberal,Sometimes,2,2,2,5,3,5,0,5,4,26,3,1,4,2,4,14,2,2,2,2,2
1493,PMM037-1-10,37,PMM037,1,10,2439,0,0,0,0,0,0,0,0,69.12669127,1026,5,5,1026,660,3,3,660,1686,8,1,-1,-1,-1,1,1,Gun-free campus police,Safe injection locations,1,1,1,4,3,3,-2,1,2.5,3.5,3.5,,3.5,2.5,1,19,-0.647621054,Male ,0,High school diploma or GED,12,"$100,000-$149,999",5,Christianity,Democratic party,,Moderate Democrat,1,Liberal,Liberal,Sometimes,2,2,2,5,3,5,0,5,4,26,3,1,4,2,4,14,2,3,3,2,2
1494,PMM037-1-11,37,PMM037,1,11,3393,0,0,420,2,28,1,298,1,77.68936045,1672,10,10,1672,964,5,5,964,2636,15,2,-2,-2,-2,5,5,Tuition increases,Raise the minimum wage,1,1,-1,1,6,-1,-2,5,2.5,4.5,4.5,,4.5,2.5,1,19,-0.647621054,Male ,0,High school diploma or GED,12,"$100,000-$149,999",5,Christianity,Democratic party,,Moderate Democrat,1,Liberal,Liberal,Sometimes,2,2,2,5,3,5,0,5,4,26,3,1,4,2,4,14,3,2,2,3,3
1495,PMM037-1-12,37,PMM037,1,12,2233,82,1,184,1,0,0,332,2,70.66726377,866,4,4,866,712,4,4,712,1578,8,-1.5,1.5,1.5,1.5,3,3,Abortion rights,Lift COVID lockdowns,1,1,1,6,3,0,-2,3,5,3.5,5,,3.5,5,1,19,-0.647621054,Male ,0,High school diploma or GED,12,"$100,000-$149,999",5,Christianity,Democratic party,,Moderate Democrat,1,Liberal,Liberal,Sometimes,2,2,2,5,3,5,0,5,4,26,3,1,4,2,4,14,3,4,4,3,4
1496,PMM037-1-14,37,PMM037,1,14,2138,0,0,0,0,0,0,0,0,67.82039289,886,5,5,886,564,4,4,564,1450,9,3,-3,-3,-3,3,3,Remove Christopher Columbus statues,Build southern border wall,1,1,1,3,0,0,-2,3,1,4,4,,4,1,1,19,-0.647621054,Male ,0,High school diploma or GED,12,"$100,000-$149,999",5,Christianity,Democratic party,,Moderate Democrat,1,Liberal,Liberal,Sometimes,2,2,2,5,3,5,0,5,4,26,3,1,4,2,4,14,4,1,1,4,4
1497,PMM037-1-15,37,PMM037,1,15,2366,0,0,0,0,100,1,0,0,47.1682164,604,3,3,512,604,3,3,512,1116,6,-1,1,-1,-1,2,2,Climate change legislation,Mandatory training on sexual consent,0,0,-1,6,4,2,-1,-2,4.5,3.5,4.5,,4.5,3.5,1,19,-0.647621054,Male ,0,High school diploma or GED,12,"$100,000-$149,999",5,Christianity,Democratic party,,Moderate Democrat,1,Liberal,Liberal,Sometimes,2,2,2,5,3,5,0,5,4,26,3,1,4,2,4,14,4,3,4,3,4
1498,PMM037-1-16,37,PMM037,1,16,2382,140,1,236,2,0,0,238,1,71.28463476,594,3,7,1104,594,3,7,1104,1698,10,0.5,-0.5,0.5,0.5,2,2,Hardening schools/Arming teachers,Defund the police,0,0,1,2,4,1,-2,-2,3.5,4,4,,3.5,4,1,19,-0.647621054,Male ,0,High school diploma or GED,12,"$100,000-$149,999",5,Christianity,Democratic party,,Moderate Democrat,1,Liberal,Liberal,Sometimes,2,2,2,5,3,5,0,5,4,26,3,1,4,2,4,14,2,3,2,3,3
1499,PMM037-1-17,37,PMM037,1,17,2702,204,1,0,0,0,0,0,0,77.72020725,1066,4,5,1034,1066,4,5,1034,2100,9,0,0,0,0,1,1,Ban on research with animals,Expel students with white nationlist views,0,0,1,1,2,2,-3,-1,4,4,4,,4,4,1,19,-0.647621054,Male ,0,High school diploma or GED,12,"$100,000-$149,999",5,Christianity,Democratic party,,Moderate Democrat,1,Liberal,Liberal,Sometimes,2,2,2,5,3,5,0,5,4,26,3,1,4,2,4,14,2,2,2,2,2
1500,PMM037-1-18,37,PMM037,1,18,2130,0,0,166,1,0,0,300,1,60.75117371,706,3,5,888,706,3,5,888,1294,8,-0.5,0.5,-0.5,-0.5,6,6,Detention of migrant children,Raise the minimum wage,0,0,1,0,6,2,-2,-6,5,4.5,5,,5,4.5,1,19,-0.647621054,Male ,0,High school diploma or GED,12,"$100,000-$149,999",5,Christianity,Democratic party,,Moderate Democrat,1,Liberal,Liberal,Sometimes,2,2,2,5,3,5,0,5,4,26,3,1,4,2,4,14,3,3,3,3,3
1501,PMM037-1-19,37,PMM037,1,19,1832,144,1,242,1,0,0,148,1,66.70305677,516,2,2,516,706,4,4,706,1222,6,-1,1,1,1,4,4,Stop police brutality,Mandatory vaccinations,1,1,1,6,2,1,-1,4,5,4,5,,4,5,1,19,-0.647621054,Male ,0,High school diploma or GED,12,"$100,000-$149,999",5,Christianity,Democratic party,,Moderate Democrat,1,Liberal,Liberal,Sometimes,2,2,2,5,3,5,0,5,4,26,3,1,4,2,4,14,3,3,3,3,3
